tripid,lat,lng,pdatetime,speed,rid,highway
1121515,41.102222,-81.511572,12/15/2015 16:50,9.196265864,21424231,secondary
1121515,41.1022155,-81.5116835,12/15/2015 16:50,9.430686904,21424231,secondary
1121515,41.1022085,-81.5117965,12/15/2015 16:50,9.445264941,21424231,secondary
1121515,41.102204,-81.5119085,12/15/2015 16:50,9.336696943,21424231,secondary
1121515,41.1022025,-81.512019,12/15/2015 16:50,9.274352284,21424231,secondary
1121515,41.102198,-81.5121295,12/15/2015 16:50,9.304709721,21414555,residential
1121515,41.102197,-81.512241,12/15/2015 16:50,9.341667223,21424231,secondary
1121515,41.1021945,-81.5123525,12/15/2015 16:50,9.307435041,21424231,secondary
1121515,41.102197,-81.512463,12/15/2015 16:50,9.182535979,21424231,secondary
1121515,41.102195,-81.5125715,12/15/2015 16:50,9.102156608,21424231,secondary
1121515,41.102191,-81.51268,12/15/2015 16:51,8.995351219,21424231,secondary
1121515,41.1021925,-81.512786,12/15/2015 16:51,9.008576083,21424231,secondary
1121515,41.1021935,-81.512895,12/15/2015 16:51,9.161870822,21424231,secondary
1121515,41.102196,-81.5130045,12/15/2015 16:51,9.257023324,21424231,secondary
1121515,41.102198,-81.5131155,12/15/2015 16:51,9.397261914,21424231,secondary
1121515,41.1021975,-81.5132285,12/15/2015 16:51,9.489150124,21424231,secondary
1121515,41.102196,-81.513342,12/15/2015 16:51,9.499966785,21424231,secondary
1121515,41.1021905,-81.513455,12/15/2015 16:51,9.397428461,21424231,secondary
1121515,41.102187,-81.513566,12/15/2015 16:51,9.324329877,21424231,secondary
1121515,41.102185,-81.5136775,12/15/2015 16:51,9.32222979,21424231,secondary
1121515,41.102184,-81.5137885,12/15/2015 16:51,9.32026297,21393543,residential
1121515,41.102182,-81.5139,12/15/2015 16:51,9.32845983,21424231,secondary
1121515,41.1021785,-81.514011,12/15/2015 16:51,9.405545333,21424231,secondary
1121515,41.102175,-81.514124,12/15/2015 16:51,9.608488905,21424231,secondary
1121515,41.1021765,-81.51424,12/15/2015 16:51,9.847688146,21424231,secondary
1121515,41.1021755,-81.514359,12/15/2015 16:51,10.05463016,21424231,secondary
1121515,41.102175,-81.51448,12/15/2015 16:51,10.24253938,21424231,secondary
1121515,41.102174,-81.5146035,12/15/2015 16:51,10.2700814,21424231,secondary
1121515,41.1021695,-81.514725,12/15/2015 16:51,9.705032043,21424231,secondary
1121515,41.102167,-81.514835,12/15/2015 16:51,8.677943512,21424231,secondary
1121515,41.102165,-81.514932,12/15/2015 16:51,7.422848558,21424231,secondary
1121515,41.1021665,-81.515012,12/15/2015 16:51,6.06616971,21424231,secondary
1121515,41.102176,-81.5150755,12/15/2015 16:51,5.124931423,21424231,secondary
1121515,41.102201,-81.5151225,12/15/2015 16:51,4.859361615,277936785,tertiary
1121515,41.102245,-81.515156,12/15/2015 16:51,4.699015042,277936785,tertiary
1121515,41.102294,-81.515165,12/15/2015 16:51,5.881143183,277936785,tertiary
1121515,41.10235,-81.515173,12/15/2015 16:51,6.575907243,277936785,tertiary
1121515,41.102404,-81.515161,12/15/2015 16:51,6.814909941,277936785,tertiary
1121515,41.102469,-81.515156,12/15/2015 16:51,7.4830931,277936785,tertiary
1121515,41.102538,-81.5151465,12/15/2015 16:51,7.934615815,277936785,tertiary
1121515,41.102611,-81.515139,12/15/2015 16:51,8.291248412,277936785,tertiary
1121515,41.1026865,-81.51513,12/15/2015 16:51,8.426728302,277936785,tertiary
1121515,41.102762,-81.515124,12/15/2015 16:51,8.455574338,277936785,tertiary
1121515,41.102838,-81.5151155,12/15/2015 16:51,8.531917137,277936785,tertiary
1121515,41.1029145,-81.5151075,12/15/2015 16:51,8.503895079,277936785,tertiary
1121515,41.10299,-81.5151005,12/15/2015 16:51,8.376010839,277936785,tertiary
1121515,41.1030645,-81.5150935,12/15/2015 16:51,8.296086182,277936785,tertiary
1121515,41.1031385,-81.5150865,12/15/2015 16:51,8.253404981,277936785,tertiary
1121515,41.103212,-81.51508,12/15/2015 16:51,8.337915078,277936785,tertiary
1121515,41.1032875,-81.5150725,12/15/2015 16:51,8.613733592,277936785,tertiary
1121515,41.103366,-81.5150655,12/15/2015 16:51,8.898152798,277936785,tertiary
1121515,41.103447,-81.5150605,12/15/2015 16:51,8.802517102,277936785,tertiary
1121515,41.103524,-81.5150525,12/15/2015 16:51,8.594279627,277936785,tertiary
1121515,41.103601,-81.515043,12/15/2015 16:51,8.842531062,277936785,tertiary
1121515,41.1036825,-81.515035,12/15/2015 16:51,9.228690594,277936785,tertiary
1121515,41.1037665,-81.515025,12/15/2015 16:51,9.525769706,277936785,tertiary
1121515,41.103853,-81.515012,12/15/2015 16:51,9.779150747,277936785,tertiary
1121515,41.1039415,-81.515001,12/15/2015 16:51,9.900191762,277936785,tertiary
1121515,41.1040305,-81.5149945,12/15/2015 16:51,9.835317402,277936785,tertiary
1121515,41.104118,-81.514986,12/15/2015 16:51,9.674641819,277936785,tertiary
1121515,41.104204,-81.514976,12/15/2015 16:51,9.594541179,277936785,tertiary
1121515,41.10429,-81.5149705,12/15/2015 16:51,9.501344863,277936785,tertiary
1121515,41.1043745,-81.5149635,12/15/2015 16:51,9.336652048,277936785,tertiary
1121515,41.1044575,-81.514956,12/15/2015 16:51,8.798276882,277936785,tertiary
1121515,41.104541,-81.514947,12/15/2015 16:51,8.498151298,277936785,tertiary
1121515,41.104613,-81.514927,12/15/2015 16:51,7.80020054,21408131,tertiary
1121515,41.104673,-81.514888,12/15/2015 16:51,7.444964101,21408131,tertiary
1121515,41.104722,-81.514829,12/15/2015 16:51,7.568456061,21408131,tertiary
1121515,41.104773,-81.514768,12/15/2015 16:51,7.670723684,21408131,tertiary
1121515,41.10482,-81.514701,12/15/2015 16:51,7.960003095,21408131,tertiary
1121515,41.104866,-81.514624,12/15/2015 16:52,8.31711895,21408131,tertiary
1121515,41.104916,-81.514549,12/15/2015 16:52,8.513718231,21408131,tertiary
1121515,41.104964,-81.514468,12/15/2015 16:52,8.845747647,21408131,tertiary
1121515,41.105008,-81.5143745,12/15/2015 16:52,8.773312028,21408131,tertiary
1121515,41.10506,-81.514291,12/15/2015 16:52,8.955635716,21408131,tertiary
1121515,41.10511,-81.5142095,12/15/2015 16:52,8.509326529,21408131,tertiary
1121515,41.1051565,-81.5141335,12/15/2015 16:52,8.015375413,21408131,tertiary
1121515,41.105201,-81.5140615,12/15/2015 16:52,7.807516383,21408131,tertiary
1121515,41.1052455,-81.51399,12/15/2015 16:52,7.852176141,21408131,tertiary
1121515,41.105291,-81.5139175,12/15/2015 16:52,7.923537569,21408131,tertiary
1121515,41.1053375,-81.513846,12/15/2015 16:52,6.987626378,21408131,tertiary
1121515,41.105382,-81.51378,12/15/2015 16:52,6.892696206,21408131,tertiary
1121515,41.105415,-81.513719,12/15/2015 16:52,5.733259811,21408131,tertiary
1121515,41.105426,-81.513659,12/15/2015 16:52,4.633386616,21408131,tertiary
1121515,41.105422,-81.513611,12/15/2015 16:52,4.050718312,21393543,residential
1121515,41.1054,-81.513573,12/15/2015 16:52,4.271846354,21393543,residential
1121515,41.105364,-81.51355,12/15/2015 16:52,4.91953423,21393543,residential
1121515,41.105318,-81.513539,12/15/2015 16:52,5.602965938,21393543,residential
1121515,41.105266,-81.513534,12/15/2015 16:52,6.273360005,21393543,residential
1121515,41.105207,-81.513532,12/15/2015 16:52,6.943305414,21393543,residential
1121515,41.105142,-81.513536,12/15/2015 16:52,7.534433155,21393543,residential
1121515,41.105072,-81.513538,12/15/2015 16:52,7.937096454,21393543,residential
1121515,41.105,-81.513543,12/15/2015 16:52,8.138122956,21393543,residential
1121515,41.104926,-81.513548,12/15/2015 16:52,8.178654598,21393543,residential
1121515,41.104853,-81.513553,12/15/2015 16:52,8.083815804,21393543,residential
1121515,41.104768,-81.513559,12/15/2015 16:52,7.168130554,21393543,residential
1121515,41.104697,-81.513563,12/15/2015 16:52,8.133438755,21393543,residential
1121515,41.104623,-81.513568,12/15/2015 16:52,8.140256069,21393543,residential
1121515,41.104551,-81.5135735,12/15/2015 16:52,8.149175608,21393543,residential
1121515,41.104477,-81.5135815,12/15/2015 16:52,8.456607206,21393543,residential
1121515,41.1043995,-81.5135895,12/15/2015 16:52,8.620433488,21393543,residential
1121515,41.1043225,-81.5135985,12/15/2015 16:52,8.530888622,21393543,residential
1121515,41.1042465,-81.513605,12/15/2015 16:52,8.633408178,21393543,residential
1121515,41.1041675,-81.513611,12/15/2015 16:52,8.750129522,21393543,residential
1121515,41.1040895,-81.5136155,12/15/2015 16:52,8.688028936,21393543,residential
1121515,41.104012,-81.513618,12/15/2015 16:52,8.918885948,21393543,residential
1121515,41.10393,-81.5136275,12/15/2015 16:52,9.10374017,21393543,residential
1121515,41.103849,-81.513637,12/15/2015 16:52,8.991013288,21393543,residential
1121515,41.103769,-81.5136465,12/15/2015 16:52,8.654747546,21393543,residential
1121515,41.103694,-81.5136545,12/15/2015 16:52,8.397752147,21393543,residential
1121515,41.1036185,-81.5136625,12/15/2015 16:52,8.444329738,21393543,residential
1121515,41.1035425,-81.513667,12/15/2015 16:52,8.37954055,21393543,residential
1121515,41.103468,-81.513672,12/15/2015 16:52,8.353951672,21393543,residential
1121515,41.103393,-81.513684,12/15/2015 16:52,8.422122718,21393543,residential
1121515,41.1033175,-81.5136935,12/15/2015 16:52,8.393590614,21393543,residential
1121515,41.103243,-81.5137045,12/15/2015 16:52,7.996754884,21393543,residential
1121515,41.103175,-81.51371,12/15/2015 16:52,7.862713239,21393543,residential
1121515,41.103103,-81.5137215,12/15/2015 16:52,8.24933911,21393543,residential
1121515,41.1030275,-81.513727,12/15/2015 16:52,8.459445009,21393543,residential
1121515,41.1029515,-81.5137345,12/15/2015 16:52,8.647881213,21393543,residential
1121515,41.102873,-81.5137435,12/15/2015 16:52,8.654239323,21393543,residential
1121515,41.1027965,-81.51375,12/15/2015 16:52,8.488975402,21393543,residential
1121515,41.1027205,-81.513755,12/15/2015 16:52,8.428098313,21393543,residential
1121515,41.1026455,-81.5137635,12/15/2015 16:52,8.241563776,21393543,residential
1121515,41.102573,-81.513771,12/15/2015 16:52,8.034802981,21393543,residential
1121515,41.1025015,-81.5137785,12/15/2015 16:52,7.82122445,21393543,residential
1121515,41.102433,-81.513785,12/15/2015 16:52,7.280271921,21393543,residential
1121515,41.102374,-81.5137795,12/15/2015 16:52,6.472807574,21393543,residential
1121515,41.102325,-81.513775,12/15/2015 16:52,5.216746913,21393543,residential
1121515,41.102286,-81.5137805,12/15/2015 16:52,3.612160693,21393543,residential
1121515,41.102261,-81.513784,12/15/2015 16:53,2.089531496,21393543,residential
1121515,41.102256,-81.5137895,12/15/2015 16:53,0.89995538,21393543,residential
1121515,41.1022525,-81.5137885,12/15/2015 16:53,0.591327943,21393543,residential
1121515,41.102253,-81.5137915,12/15/2015 16:53,0.759205189,21393543,residential
1121515,41.102254,-81.513794,12/15/2015 16:53,0.950228806,21393543,residential
1121515,41.102256,-81.513789,12/15/2015 16:53,0.998950662,21393543,residential
1121515,41.1022565,-81.5137875,12/15/2015 16:53,1.068274524,21393543,residential
1121515,41.102257,-81.5137825,12/15/2015 16:53,1.02089725,21393543,residential
1121515,41.102257,-81.51378,12/15/2015 16:53,0.754109818,21393543,residential
1121515,41.1022585,-81.5137775,12/15/2015 16:53,0.578570754,21393543,residential
1121515,41.102259,-81.5137765,12/15/2015 16:53,0.342305233,21393543,residential
1121515,41.102259,-81.5137755,12/15/2015 16:53,0.280498857,21393543,residential
1121515,41.102259,-81.513774,12/15/2015 16:53,0.403092317,21393543,residential
1121515,41.1022585,-81.513772,12/15/2015 16:53,0.549764133,21393543,residential
1121515,41.102258,-81.5137695,12/15/2015 16:53,0.410998842,21393543,residential
1121515,41.1022575,-81.513769,12/15/2015 16:53,0.32032348,21393543,residential
1121515,41.102257,-81.5137675,12/15/2015 16:53,0.748771094,21393543,residential
1121515,41.102255,-81.5137625,12/15/2015 16:53,0.907803294,21393543,residential
1121515,41.1022535,-81.51376,12/15/2015 16:53,0.639943926,21393543,residential
1121515,41.102254,-81.513759,12/15/2015 16:53,1.711463128,21393543,residential
1121515,41.102277,-81.513711,12/15/2015 16:53,0.462438012,21393543,residential
1121515,41.102278,-81.513707,12/15/2015 16:53,1.16511804,21393543,residential
1121515,41.102266,-81.513701,12/15/2015 16:53,2.716890526,21393543,residential
1121515,41.102235,-81.513682,12/15/2015 16:53,4.041312204,21393543,residential
1121515,41.102213,-81.51364,12/15/2015 16:53,4.252373228,21424231,secondary
1121515,41.102192,-81.513598,12/15/2015 16:53,4.94529342,21424231,secondary
1121515,41.102182,-81.513532,12/15/2015 16:53,6.233323521,21424231,secondary
1121515,41.10218,-81.513451,12/15/2015 16:53,7.132991096,21424231,secondary
1121515,41.102176,-81.513362,12/15/2015 16:53,7.921414597,21424231,secondary
1121515,41.102175,-81.513262,12/15/2015 16:53,8.542955229,21424231,secondary
1121515,41.102174,-81.513158,12/15/2015 16:53,8.970649078,21424231,secondary
1121515,41.10217,-81.513048,12/15/2015 16:53,9.179575587,21424231,secondary
1121515,41.10217,-81.512939,12/15/2015 16:53,9.088975988,21424231,secondary
1121515,41.102169,-81.512831,12/15/2015 16:53,9.004491928,21424231,secondary
1121515,41.102152,-81.5127725,12/15/2015 16:53,8.235085542,21424231,secondary
1121515,41.102152,-81.5126625,12/15/2015 16:53,9.176290192,21424231,secondary
1121515,41.102152,-81.5125535,12/15/2015 16:53,8.989194941,21424231,secondary
1121515,41.1021515,-81.512448,12/15/2015 16:53,8.618481853,21424231,secondary
1121515,41.1021515,-81.512348,12/15/2015 16:53,7.758703393,21424231,secondary
1121515,41.1021505,-81.5122635,12/15/2015 16:53,6.356604513,21424231,secondary
1121515,41.1021495,-81.5121975,12/15/2015 16:53,4.830129965,21424231,secondary
1121515,41.1021475,-81.5121505,12/15/2015 16:53,3.433494844,21424231,secondary
1121515,41.1021435,-81.5121215,12/15/2015 16:53,3.185939743,21424231,secondary
1121515,41.102144,-81.512036,12/15/2015 16:53,2.415233692,21424231,secondary
1121515,41.102139,-81.512022,12/15/2015 16:53,1.718223488,21424231,secondary
1121515,41.102146,-81.512003,12/15/2015 16:53,2.692580139,21424231,secondary
1121515,41.102167,-81.511984,12/15/2015 16:53,4.097929058,21424231,secondary
1121515,41.102208,-81.511971,12/15/2015 16:53,5.384808723,21424231,secondary
1121515,41.102259,-81.511968,12/15/2015 16:53,6.31565325,21424231,secondary
1121515,41.102318,-81.511973,12/15/2015 16:53,6.583157754,21414555,residential
1121515,41.102375,-81.511978,12/15/2015 16:53,6.34697812,21414555,residential
1121515,41.1024255,-81.5120325,12/15/2015 16:53,6.468938541,21414555,residential
1121515,41.102497,-81.512034,12/15/2015 16:53,7.859576153,21414555,residential
1121515,41.1025665,-81.5120375,12/15/2015 16:53,7.739635777,21414555,residential
1121515,41.1026355,-81.5120385,12/15/2015 16:53,7.658057802,21414555,residential
1121515,41.102703,-81.5120375,12/15/2015 16:53,7.423690657,21414555,residential
1121515,41.1027675,-81.5120385,12/15/2015 16:53,7.156913848,21414555,residential
1121515,41.1028305,-81.5120385,12/15/2015 16:53,6.93082127,21414555,residential
1121515,41.102891,-81.512039,12/15/2015 16:53,6.954660194,21414555,residential
1121515,41.1029545,-81.512036,12/15/2015 16:53,7.043811643,21414555,residential
1121515,41.103017,-81.5120325,12/15/2015 16:54,7.137481052,21414555,residential
1121515,41.1030825,-81.5120345,12/15/2015 16:54,7.246000488,21414555,residential
1121515,41.103147,-81.5120345,12/15/2015 16:54,7.101232409,21414555,residential
1121515,41.1032095,-81.512033,12/15/2015 16:54,6.894092341,21414555,residential
1121515,41.10327,-81.5120305,12/15/2015 16:54,6.851591362,21414555,residential
1121515,41.103332,-81.512027,12/15/2015 16:54,6.815961371,21414555,residential
1121515,41.103392,-81.5120255,12/15/2015 16:54,7.038596824,21414555,residential
1121515,41.103458,-81.5120265,12/15/2015 16:54,7.333678618,21414555,residential
1121515,41.1035235,-81.5120265,12/15/2015 16:54,7.353471207,21414555,residential
1121515,41.10359,-81.512027,12/15/2015 16:54,7.338272742,21414555,residential
1121515,41.103655,-81.5120265,12/15/2015 16:54,7.228897356,21414555,residential
1121515,41.1037195,-81.5120275,12/15/2015 16:54,7.076611609,21414555,residential
1121515,41.103782,-81.5120295,12/15/2015 16:54,6.977905205,21414555,residential
1121515,41.1038445,-81.5120325,12/15/2015 16:54,6.865468768,21414555,residential
1121515,41.103905,-81.512036,12/15/2015 16:54,6.598720332,21414555,residential
1121515,41.103963,-81.512035,12/15/2015 16:54,6.520884579,21414555,residential
1121515,41.104022,-81.512038,12/15/2015 16:54,6.452648695,21414555,residential
1121515,41.1040785,-81.512039,12/15/2015 16:54,6.474604273,21414555,residential
1121515,41.1041375,-81.512044,12/15/2015 16:54,6.256875769,21414555,residential
1121515,41.10419,-81.512044,12/15/2015 16:54,5.636801609,21414555,residential
1121515,41.104238,-81.5120415,12/15/2015 16:54,5.445417789,21414555,residential
1121515,41.1042865,-81.512047,12/15/2015 16:54,5.550511654,21414555,residential
1121515,41.1043365,-81.512049,12/15/2015 16:54,6.182481138,21414555,residential
1121515,41.104396,-81.512054,12/15/2015 16:54,6.637325821,21414555,residential
1121515,41.1044535,-81.512057,12/15/2015 16:54,6.416936137,21414555,residential
1121515,41.104509,-81.512053,12/15/2015 16:54,6.177126138,21414555,residential
1121515,41.1045615,-81.512049,12/15/2015 16:54,5.982311956,21414555,residential
1121515,41.104613,-81.512045,12/15/2015 16:54,5.958019459,21414555,residential
1121515,41.104664,-81.5120415,12/15/2015 16:54,5.959150158,21414555,residential
1121515,41.104717,-81.512044,12/15/2015 16:54,5.939270588,21414555,residential
1121515,41.10477,-81.5120425,12/15/2015 16:54,5.955966953,21414555,residential
1121515,41.1048235,-81.512039,12/15/2015 16:54,6.051255085,21414555,residential
1121515,41.1048785,-81.5120405,12/15/2015 16:54,6.334934458,21414555,residential
1121515,41.104937,-81.5120355,12/15/2015 16:54,6.579183785,21414555,residential
1121515,41.1049965,-81.512032,12/15/2015 16:54,6.844476074,21414555,residential
1121515,41.10506,-81.5120275,12/15/2015 16:54,6.928112528,21414555,residential
1121515,41.105121,-81.512024,12/15/2015 16:54,6.898627906,21414555,residential
1121515,41.1051835,-81.5120215,12/15/2015 16:54,6.958588344,21414555,residential
1121515,41.1052455,-81.512018,12/15/2015 16:54,6.817507477,21414555,residential
1121515,41.1053055,-81.512016,12/15/2015 16:54,6.813006091,21414555,residential
1121515,41.1053675,-81.512017,12/15/2015 16:54,6.83722156,21414555,residential
1121515,41.105428,-81.5120125,12/15/2015 16:54,6.740582589,21414555,residential
1121515,41.105488,-81.512009,12/15/2015 16:54,6.724339028,21414555,residential
1121515,41.1055485,-81.5120045,12/15/2015 16:54,6.791984468,21414555,residential
1121515,41.10561,-81.5120025,12/15/2015 16:54,6.785759421,21414555,residential
1121515,41.1056705,-81.511999,12/15/2015 16:54,6.704226173,21414555,residential
1121515,41.1057305,-81.5119955,12/15/2015 16:54,6.787841248,21414555,residential
1121515,41.1057925,-81.5119925,12/15/2015 16:54,7.093003291,21414555,residential
1121515,41.105858,-81.511992,12/15/2015 16:54,7.401834851,21414555,residential
1121515,41.1059255,-81.5119905,12/15/2015 16:54,7.329844565,21414555,residential
1121515,41.1059895,-81.5119855,12/15/2015 16:54,7.164560626,21414555,residential
1121515,41.106054,-81.511982,12/15/2015 16:54,7.178691545,21414555,residential
1121515,41.1061185,-81.511981,12/15/2015 16:54,6.685776814,21414555,residential
1121515,41.106174,-81.511978,12/15/2015 16:54,5.974058637,21414555,residential
1121515,41.1062255,-81.5119795,12/15/2015 16:54,4.859196443,21414555,residential
1121515,41.106261,-81.511977,12/15/2015 16:54,3.134896116,21414555,residential
1121515,41.1062815,-81.511976,12/15/2015 16:54,1.86928012,21414555,residential
1121515,41.106292,-81.511981,12/15/2015 16:54,1.46966641,21414555,residential
1121515,41.106302,-81.511989,12/15/2015 16:54,1.962066102,21414555,residential
1121515,41.106319,-81.512007,12/15/2015 16:54,2.88515809,21414555,residential
1121515,41.1063325,-81.51204,12/15/2015 16:55,3.650899157,21414555,residential
1121515,41.1063335,-81.512087,12/15/2015 16:55,4.460533534,21414555,residential
1121515,41.106318,-81.5121425,12/15/2015 16:55,5.546916269,21408131,tertiary
1121515,41.1062945,-81.5122085,12/15/2015 16:55,6.589926413,21408131,tertiary
1121515,41.10626,-81.512279,12/15/2015 16:55,7.441274669,21408131,tertiary
1121515,41.106219,-81.512355,12/15/2015 16:55,8.115544904,21408131,tertiary
1121515,41.1061715,-81.512433,12/15/2015 16:55,8.564483348,21408131,tertiary
1121515,41.106124,-81.512516,12/15/2015 16:55,8.745063792,21408131,tertiary
1121515,41.106076,-81.512599,12/15/2015 16:55,8.654783491,21408131,tertiary
1121515,41.106027,-81.5126775,12/15/2015 16:55,8.670538588,21408131,tertiary
1121515,41.105979,-81.512761,12/15/2015 16:55,8.898549347,21408131,tertiary
1121515,41.105929,-81.5128455,12/15/2015 16:55,8.986964655,21408131,tertiary
1121515,41.105879,-81.5129295,12/15/2015 16:55,9.026737273,21408131,tertiary
1121515,41.1058265,-81.5130125,12/15/2015 16:55,9.180041523,21408131,tertiary
1121515,41.105774,-81.5130985,12/15/2015 16:55,9.289423903,21408131,tertiary
1121515,41.1057215,-81.513185,12/15/2015 16:55,9.290104258,21408131,tertiary
1121515,41.1056675,-81.5132695,12/15/2015 16:55,9.174921404,21408131,tertiary
1121515,41.105616,-81.5133535,12/15/2015 16:55,9.040943421,21408131,tertiary
1121515,41.1055645,-81.5134365,12/15/2015 16:55,9.021840803,21408131,tertiary
1121515,41.105515,-81.513522,12/15/2015 16:55,9.104641586,21408131,tertiary
1121515,41.1054625,-81.5136065,12/15/2015 16:55,9.355285356,21408131,tertiary
1121515,41.105412,-81.5136985,12/15/2015 16:55,9.485259081,21408131,tertiary
1121515,41.1053595,-81.513787,12/15/2015 16:55,9.536338086,21408131,tertiary
1121515,41.105306,-81.5138775,12/15/2015 16:55,9.639933838,21408131,tertiary
1121515,41.1052505,-81.513966,12/15/2015 16:55,9.718168253,21408131,tertiary
1121515,41.105191,-81.514052,12/15/2015 16:55,9.768747701,21408131,tertiary
1121515,41.1051345,-81.514141,12/15/2015 16:55,9.825655128,21408131,tertiary
1121515,41.105076,-81.51423,12/15/2015 16:55,9.974184255,21408131,tertiary
1121515,41.105015,-81.514318,12/15/2015 16:55,10.07319845,21408131,tertiary
1121515,41.1049525,-81.514405,12/15/2015 16:55,10.13720216,21408131,tertiary
1121515,41.104892,-81.5144955,12/15/2015 16:55,9.872349271,21408131,tertiary
1121515,41.104837,-81.5145835,12/15/2015 16:55,8.872693844,21408131,tertiary
1121515,41.104793,-81.5146615,12/15/2015 16:55,7.294114119,21408131,tertiary
1121515,41.1047645,-81.514728,12/15/2015 16:55,5.689632178,21408131,tertiary
1121515,41.1047565,-81.514786,12/15/2015 16:55,5.015511891,21408131,tertiary
1121515,41.1047675,-81.5148445,12/15/2015 16:55,4.320473851,21408131,tertiary
1121515,41.104787,-81.514878,12/15/2015 16:55,3.642365603,277936785,tertiary
1121515,41.104849,-81.514926,12/15/2015 16:55,3.734051598,277936785,tertiary
1121515,41.104858,-81.5149025,12/15/2015 16:55,5.017645775,277936785,tertiary
1121515,41.1049075,-81.514906,12/15/2015 16:55,6.049126139,277936785,tertiary
1121515,41.1049665,-81.5149095,12/15/2015 16:55,6.875656312,277936785,tertiary
1121515,41.105031,-81.514912,12/15/2015 16:55,7.450565184,277936785,tertiary
1121515,41.1051005,-81.514914,12/15/2015 16:55,7.91558187,277936785,tertiary
1121515,41.105173,-81.5149195,12/15/2015 16:55,8.441638724,277936785,tertiary
1121515,41.105252,-81.514919,12/15/2015 16:55,8.836558138,277936785,tertiary
1121515,41.105332,-81.5149185,12/15/2015 16:55,9.088305142,277936785,tertiary
1121515,41.1054155,-81.514916,12/15/2015 16:55,9.393437623,277936785,tertiary
1121515,41.105501,-81.514915,12/15/2015 16:55,9.475899856,277936785,tertiary
1121515,41.105586,-81.514915,12/15/2015 16:55,9.672212861,277936785,tertiary
1121515,41.105675,-81.5149125,12/15/2015 16:55,9.840665913,277936785,tertiary
1121515,41.105763,-81.514909,12/15/2015 16:55,9.977906387,277936785,tertiary
1121515,41.1058545,-81.5149095,12/15/2015 16:55,10.2559124,277936785,tertiary
1121515,41.1059475,-81.514905,12/15/2015 16:55,10.39591196,277936785,tertiary
1121515,41.1060415,-81.514902,12/15/2015 16:55,10.50816476,277936785,tertiary
1121515,41.1061365,-81.5148985,12/15/2015 16:55,10.62303718,277936785,tertiary
1121515,41.1062325,-81.514893,12/15/2015 16:55,10.59515511,277936785,tertiary
1121515,41.106327,-81.514889,12/15/2015 16:55,10.44107464,277936785,tertiary
1121515,41.10642,-81.514883,12/15/2015 16:55,10.6057756,277936785,tertiary
1121515,41.1065175,-81.5148805,12/15/2015 16:55,10.78973424,277936785,tertiary
1121515,41.106614,-81.514876,12/15/2015 16:55,10.65092486,277936785,tertiary
1121515,41.106709,-81.5148735,12/15/2015 16:56,10.58845664,277936785,tertiary
1121515,41.1068045,-81.514871,12/15/2015 16:56,10.78250285,277936785,tertiary
1121515,41.106903,-81.5148695,12/15/2015 16:56,10.81478334,277936785,tertiary
1121515,41.106999,-81.514865,12/15/2015 16:56,10.87546337,277936785,tertiary
1121515,41.1070985,-81.514859,12/15/2015 16:56,11.10419931,277936785,tertiary
1121515,41.1071985,-81.5148535,12/15/2015 16:56,11.13430868,277936785,tertiary
1121515,41.1072985,-81.5148485,12/15/2015 16:56,11.2596395,277936785,tertiary
1121515,41.1074005,-81.5148375,12/15/2015 16:56,11.42611218,277936785,tertiary
1121515,41.1075035,-81.5148315,12/15/2015 16:56,11.37620862,277936785,tertiary
1121515,41.107605,-81.514829,12/15/2015 16:56,11.2317297,277936785,tertiary
1121515,41.1077055,-81.5148255,12/15/2015 16:56,11.31617108,277936785,tertiary
1121515,41.1078085,-81.5148255,12/15/2015 16:56,11.3441727,277936785,tertiary
1121515,41.1079095,-81.5148215,12/15/2015 16:56,11.37391552,277936785,tertiary
1121515,41.108013,-81.5148155,12/15/2015 16:56,11.56844803,277936785,tertiary
1121515,41.1081175,-81.514811,12/15/2015 16:56,11.58961058,277936785,tertiary
1121515,41.1082215,-81.514809,12/15/2015 16:56,11.70193227,277936785,tertiary
1121515,41.108328,-81.5148035,12/15/2015 16:56,11.81304588,277936785,tertiary
1121515,41.108434,-81.514801,12/15/2015 16:56,11.83981843,277936785,tertiary
1121515,41.108541,-81.5147965,12/15/2015 16:56,11.84546362,277936785,tertiary
1121515,41.108647,-81.51479,12/15/2015 16:56,11.70705956,277936785,tertiary
1121515,41.1087515,-81.514785,12/15/2015 16:56,11.56500637,277936785,tertiary
1121515,41.108855,-81.5147805,12/15/2015 16:56,11.45317674,277936785,tertiary
1121515,41.1089575,-81.514776,12/15/2015 16:56,11.45578581,277936785,tertiary
1121515,41.109061,-81.514771,12/15/2015 16:56,11.40209287,277936785,tertiary
1121515,41.1091625,-81.514769,12/15/2015 16:56,11.31494416,277936785,tertiary
1121515,41.1092645,-81.5147695,12/15/2015 16:56,11.31208049,277936785,tertiary
1121515,41.109366,-81.514769,12/15/2015 16:56,11.31495519,277936785,tertiary
1121515,41.109468,-81.5147645,12/15/2015 16:56,11.3984931,277936785,tertiary
1121515,41.109571,-81.5147615,12/15/2015 16:56,11.42463092,277936785,tertiary
1121515,41.1096735,-81.514757,12/15/2015 16:56,11.59222889,21440185,residential
1121515,41.1097795,-81.514754,12/15/2015 16:56,11.78326713,277936785,tertiary
1121515,41.1098855,-81.5147535,12/15/2015 16:56,11.86577617,277936785,tertiary
